"","Row.names","PC1","PC2","PC3","X","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"4226","6167",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6167,2117010,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,3.7715653325184,0.0444880935674851,1726.21291700353,0
"4227","6168",0.0576776939412525,-0.00255186676427911,-0.00282943761448164,6168,2117011,"PIPA",93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0,0.00950331777710912,2729.36095222599,0
"4228","6169",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6169,2117012,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,1.36121360026027,0.0366435367114714,3164.38234550345,0
"4229","6170",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6170,2117013,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.30214466034798,0.105208796376069,2077.61815858461,0
"4230","6171",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6171,2117014,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.46994589597678,0.14793445646489,1176.56552204824,0
"4231","6172",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6172,2117015,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.27339523123189,0.057255526111674,1981.41612012371,0
"4232","6173",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6173,2117016,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.71929262690003,0.0518747632942381,1483.38461521409,0
"4233","6174",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6174,2117018,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.26398778387744,0.0274645883758454,2295.85681150325,0
"4234","6175",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6175,2117019,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,66.0580650734606,0.0913268838380187,2151.5640511249,0
"4235","6176",0.121270990040539,-0.0031299233265971,-0.000573774871267097,6176,2117020,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,1.69367590815795,0.0138929081123375,2385.41860902518,0
"4236","6177",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6177,2117021,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.51646908842123,0.0441150294398713,2622.64021127701,0
"4237","6178",-0.00980900603465838,-0.00277607917535808,-0.00157330478975143,6178,2117022,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.85520427005282,0.0510705155749191,2391.35018428507,0
"4238","6179",0.0446298743840285,-0.00239598950981559,0.00153808693841003,6179,2117023,"PIPA",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.10925379303005,0.0136847775990371,1356.10993206347,6.6098112858767
"4239","618",-0.00980900603465742,-0.00277607917535643,-0.00157330478974953,618,319022,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,2.95475410258419,0.000855298599939821,206.038952128356,317.154550651671
"4240","6180",0.121270990040539,-0.0031299233265971,-0.000573774871267104,6180,2117025,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.484579495945188,0.0186265028431339,2362.55528458236,0
"4241","6181",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6181,2117026,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.65813024474788,0.0620158243800259,2088.87313359928,0
"4242","6182",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6182,2117027,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.52169710428161,0.0483051286415967,1034.44085552407,7.75254478265491
"4243","6183",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6183,2117028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.3000605343404,0.113411494794592,2045.08213787008,0
"4244","6184",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6184,2117029,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,11.4777907146371,0.059395736106932,1907.86191815531,0
"4245","6185",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6185,2117031,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.07057355599946,0.0585349397198484,1968.94206036311,19.8718525791426
"4246","6186",0.121270990040539,-0.00312992332659711,-0.000573774871267101,6186,2117032,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.23314304927492,0.0243284935093994,2443.14999419552,19.5511527326504
"4247","6187",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6187,2117034,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,8.09043889832119,0.0411870650867256,2581.040102098,0
"4248","6188",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6188,2117035,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.64349478153305,0.0339794661412272,2414.59815680722,0
"4249","6189",-0.00980900603465837,-0.00277607917535808,-0.00157330478975143,6189,2117038,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.62781446044474,0.0706858347057703,2125.36662680363,0
"4250","619",-0.00980900603465742,-0.00277607917535643,-0.00157330478974953,619,319023,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,4.98858337983926,0.00113411494794592,222.495619852599,208.296600758881
"4251","6190",0.121270990040539,-0.0031299233265971,-0.000573774871267101,6190,2117040,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,1.00365979742694,0.0198556509688509,2450.66715752813,0
